Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
What is a consequence of threads being involved in a deadlock cycle?,They consume minimal CPU resources.,Their allocated resources become idle.,They automatically release their resources after a timeout.,They switch to a low-power mode.,They enter a state of suspended animation indefinitely.,B,"Resources allocated to deadlocked threads become idle, and the number of threads in the deadlock cycle may grow."
What is a significant disadvantage of invoking the deadlock detection algorithm every time a resource request cannot be granted immediately?,It makes it harder to identify the 'causing' thread.,It might lead to false positives.,It results in high computational overhead.,It can only be used in single-resource-instance scenarios.,It delays the recovery process significantly.,C,"While this method identifies the 'causing' thread, it comes with 'High computational overhead'."
What is an advantage of invoking the deadlock detection algorithm every time a resource request cannot be granted immediately?,It is the least expensive invocation method.,It always prevents deadlocks from occurring.,It ensures that no resources ever become idle.,It identifies deadlocked threads and the specific thread that 'caused' the deadlock.,It works without maintaining any complex data structures.,D,Invoking the algorithm every time a request cannot be granted 'Identifies deadlocked threads and the specific thread that 'caused' the deadlock'.
"What is a potential drawback of invoking the deadlock detection algorithm only at defined intervals (e.g., hourly or when CPU utilization drops)?",It always incurs higher computational overhead than continuous invocation.,It may not identify the specific thread that 'caused' the deadlock.,It prevents any threads from entering a deadlocked state.,It requires manual intervention for recovery.,It can only detect deadlocks in single-instance resource systems.,B,A less expensive invocation at defined intervals 'May not identify the 'causing' thread'.
How do database systems primarily manage deadlocks?,By preventing them through strict resource ordering.,By avoiding them using the Banker's algorithm.,By using deadlock detection and recovery mechanisms.,By requiring manual intervention from a database administrator.,By limiting the number of concurrent transactions.,C,Database systems manage deadlock using detection and recovery.
"In database systems, what are updates often referred to as, which utilize locks for data integrity and can lead to deadlocks?",Processes,Operations,Transactions,Queries,Sessions,C,"Updates are referred to as 'transactions' in database systems, which use locks and can lead to deadlocks."
How does a database server typically detect deadlocks?,By performing a full system reboot.,By monitoring individual lock acquisition times.,By periodically searching for cycles in the wait-for graph.,By checking for excessive memory usage.,By requiring manual deadlock checks by developers.,C,The database server periodically searches for cycles in the wait-for graph to detect deadlocks.
"When a deadlock is detected in a database system, what is the initial step taken for recovery?",All transactions are immediately aborted.,A victim transaction is selected.,New locks are granted to all waiting transactions.,The database server pauses all operations.,An error message is logged without further action.,B,"When a deadlock is detected, the first step is that 'A victim transaction is selected'."
What happens immediately to a victim transaction chosen during database deadlock recovery?,It is prioritized for resource allocation.,It is suspended until resources become available.,"It is aborted and rolled back, releasing its locks.",It is forced to release only a portion of its locks.,It is moved to a lower priority queue.,C,"The victim transaction is aborted and rolled back, releasing its locks."
"After a victim transaction is aborted and rolled back in a database deadlock scenario, what is the outcome for the remaining transactions involved in the deadlock?",They also get aborted automatically.,They remain in a deadlocked state.,They are freed from deadlock.,They must restart from the beginning.,They acquire new locks from other transactions.,C,"After the victim is aborted and rolled back, the 'Remaining transactions are freed from deadlock'."
What happens to a transaction that has been aborted and rolled back as a victim of a database deadlock?,It is permanently discarded.,It is reissued to execute again.,It enters a waiting state indefinitely.,It converts into a read-only transaction.,It requires manual re-entry by the user.,B,The aborted transaction is reissued.
Which criterion might MySQL use when selecting a victim transaction during database deadlock recovery?,The transaction that has been running the longest.,The transaction that holds the most locks.,"The transaction that has inserted, updated, or deleted the minimum number of rows.",The transaction that requested the lock first.,The transaction that is least likely to succeed.,C,"MySQL, for example, minimizes rows inserted, updated, or deleted when choosing a victim."
"According to the provided glossary, which statement accurately defines a 'wait-for graph'?",A graph showing the order in which threads acquire resources.,"A variant of the resource-allocation graph with resource nodes removed, indicating a deadlock if the graph contains a cycle.",A graph used exclusively for preventing deadlocks in real-time systems.,A tool for visualizing the dependencies between different processes.,A network diagram illustrating communication between servers.,B,"The glossary defines a 'wait-for graph' as 'In deadlock detection, a variant of the resource-allocation graph with resource nodes removed; indicates a deadlock if the graph contains a cycle.'"
"What is the primary purpose of a 'thread dump' in Java, according to the glossary?",To optimize garbage collection performance.,"To provide a snapshot of all thread states for debugging, especially deadlocks.",To reallocate memory efficiently among threads.,To terminate unresponsive threads.,To log network activity of an application.,B,The glossary states 'thread dump' is 'a snapshot of the state of all threads in an application; a useful debugging tool for deadlocks.'
"When a deadlock is detected in a system, what are the two primary high-level options for recovery?",Implement a resource ordering scheme or perform a system reboot.,Increase the priority of deadlocked processes or expand system memory.,Inform the operator for manual recovery or allow the system to recover automatically.,Isolate the deadlocked processes or prevent future resource requests.,Apply the Banker's algorithm or initiate a system-wide rollback.,C,"The text states that when a deadlock is detected, the options are to 'Inform operator (manual recovery)' or for the 'System recovers automatically'."
What are the two fundamental strategies for actively breaking a deadlock once it has been identified?,Introduce more resources to the system or reduce the number of active processes.,Abort one or more threads (to break circular wait) or preempt resources from deadlocked threads.,Change process scheduling algorithms or increase CPU clock speed.,Implement a timeout for resource requests or use a deadlock prevention algorithm.,Migrate deadlocked processes to another server or restart individual applications.,B,The text explicitly lists 'Abort one or more threads (break circular wait)' and 'Preempt resources from deadlocked threads' as the two options for breaking deadlock.
"When deadlocks are resolved by aborting a process or thread, what action does the system take regarding the resources previously held by the terminated entity?",The resources are released to a temporary holding area.,The system reclaims all of those resources.,The resources remain allocated but inaccessible.,The resources are automatically reallocated to the next waiting process.,The resources are marked as permanently unavailable.,B,"The text states that when eliminating deadlocks by aborting a process/thread, the 'System reclaims all resources'."
What is a significant drawback of choosing to 'Abort all deadlocked processes' as a deadlock recovery method?,It often fails to break the deadlock cycle effectively.,It is expensive due to discarded computations and the necessity for recomputation.,It requires continuous manual intervention by the system operator.,It can lead to unpredictable system crashes and data loss.,It causes high overhead due to frequent deadlock detection cycles.,B,"The text identifies 'Abort all deadlocked processes' as 'expensive (discarded computations, recomputation needed)'."
"Which specific method of deadlock recovery, involving process termination, is characterized by 'High overhead (deadlock-detection after each abort)'?",Aborting all deadlocked processes simultaneously.,Preempting resources from all involved processes.,Implementing a system-wide rollback to a safe state.,Aborting one process at a time until the deadlock is eliminated.,Manually reallocating resources based on process priority.,D,The text specifies that 'Abort one process at a time until deadlock eliminated' results in 'High overhead (deadlock-detection after each abort)'.
"If a process is aborted for deadlock recovery while it is in the middle of updating a file, what is a potential issue?",The process will automatically restart and complete the file update.,The file might be left in an incorrect or inconsistent state.,The entire file system will become corrupted.,All other processes accessing files will be blocked indefinitely.,The system will automatically restore the file to its original state before the update.,B,The text lists 'File in incorrect state if updating' as a potential issue when aborting a process.
What problem can arise if a process is aborted for deadlock resolution while holding a mutex lock and updating shared data?,The mutex lock will be permanently destroyed.,Other processes will be able to immediately acquire the lock without issue.,"Shared data integrity issues may occur, necessitating restoration of the lock status.",The aborted process will automatically re-acquire the lock upon restart.,The system will automatically revert all shared data to its last consistent state.,C,The text states: 'Shared data integrity issues if updating while holding mutex lock (must restore lock status)'.
"When performing partial termination to resolve a deadlock, the decision of which process to terminate is described as a 'policy decision'. What other critical characteristic is mentioned for this decision?",Technical,Legal,Economic,Random,Arbitrary,C,"The text specifies that the decision of which process to terminate is a 'policy decision, economic'."
Which of the following is a factor considered when choosing a 'victim' process for termination to minimize the cost of deadlock recovery?,The color scheme of the process's user interface.,The current network bandwidth utilization.,The process priority.,The amount of available disk space.,The time since the last system reboot.,C,Process priority is listed as one of the 'Factors for choosing victim (minimum cost)'.
"When selecting a victim for deadlock termination, 'computation time' is a factor. What specific aspects of computation time are considered?",Only the remaining time until the process completes.,Only the time the process has already spent computing.,How long the process has computed and how much longer it needs to complete.,The CPU cycles consumed per instruction.,The maximum allowed computation time for the process.,C,"The text specifies 'Computation time (how long computed, how much longer)' as a factor for victim selection."
"In the context of choosing a victim process for deadlock recovery, which aspect of 'resources used' is a relevant factor?",The monetary value of the resources held.,The number of files the process has opened.,The types of resources used and their ease of preemption.,Whether the resources are physical or virtual.,The total capacity of all resources held.,C,"The text lists 'Resources used (types, ease of preemption)' as a factor for choosing a victim."
What is the primary objective when selecting a victim process for termination in deadlock recovery?,To choose the process that has consumed the most CPU time.,To ensure that all processes get an equal chance to be terminated.,To minimize the overall cost associated with the termination.,To terminate the process with the lowest security clearance.,To randomly select a process to ensure fairness.,C,The text states that factors for choosing a victim are aimed at achieving 'minimum cost'.
How does resource preemption typically resolve a deadlock?,By forcing processes to request all their resources at once.,By preventing new resource requests from being made.,By successively taking resources from processes and reassigning them to others until the deadlock is broken.,By rolling back the entire system to a previous state.,"By allocating additional, redundant resources to all processes.",C,"Resource preemption involves 'Successively preempt resources from processes, give to others until deadlock broken'."
Which of the following is NOT one of the three core issues associated with resource preemption as a deadlock recovery method?,Selecting a victim,Rollback,Starvation,Resource discovery,All of the above are issues,D,"The three issues listed are 'Selecting a victim', 'Rollback', and 'Starvation'. 'Resource discovery' is not mentioned."
"When selecting a victim for resource preemption, what is the key consideration for minimizing cost?",The process's current network activity.,The resources held by the process and the time it has consumed.,The number of input/output operations performed by the process.,The total amount of memory allocated to the process.,The number of open network connections.,B,"When selecting a victim for preemption, the goal is to 'Minimize cost (e.g., resources held, time consumed)'."
"After a process has its resources preempted, what action is typically taken regarding that process?","It is allowed to continue execution, ignoring the missing resource.",It is automatically restarted from the beginning without any state preservation.,It is rolled back to a safe state and then restarted.,It is immediately terminated without further action.,It is placed into a suspended state until the resource becomes available again.,C,"The text states that a preempted process 'Cannot continue normal execution (missing resource). Roll back to safe state, restart'."
Which type of rollback is described as the 'simplest' method when resources are preempted from a process?,Rolling back only the specific operations affected by the preemption.,"Total rollback, which involves aborting the process and restarting it.",Implementing frequent checkpoints to restore to a very recent state.,A partial rollback that leaves some operations incomplete.,Manually re-entering data after the process is restarted.,B,"The text defines the 'Simplest' rollback as 'total rollback (abort, restart)'."
"What characterizes the 'more effective' method of rollback, as opposed to the simplest method?",It performs a full system reboot.,It rolls back only as necessary and requires more state information.,It does not require any state information.,It only works for processes with very low priority.,It involves manual intervention for every rollback operation.,B,The text describes the 'More effective' rollback as 'roll back only as necessary (requires more state info)'.
"In the context of resource preemption, what does the issue of 'Starvation' refer to?",A situation where the system runs out of physical memory.,A condition where a process never completes because its resources are repeatedly preempted.,The inability of a process to acquire any resources due to high demand.,A scenario where the operating system itself runs low on critical resources.,The continuous failure of resource allocation algorithms.,B,Starvation is described as when a 'Process never completes' due to being repeatedly picked as a victim for resource preemption.
How can starvation be prevented in a system where resource preemption is used for deadlock recovery?,By ensuring a process is picked as a victim an infinite number of times.,By always selecting the same process as the victim.,By ensuring a process is picked as a victim a finite number of times.,By increasing the priority of the victim process to infinity.,By never preempting resources from any process.,C,"To prevent starvation, the system must 'Ensure process picked as victim finite number of times'."
A common solution to prevent starvation during resource preemption involves including what specific factor in the cost calculation for victim selection?,The total CPU time consumed by the process.,The amount of memory currently in use by the process.,The number of times the process has been rolled back.,The number of files the process has open.,The unique process ID number.,C,A 'Common solution' to starvation is to 'include number of rollbacks in cost factor'.
"Based on the provided glossary, what is the definition of 'recovery mode'?",A system setting that enables automatic data backup and synchronization.,"A system boot state providing limited services, designed to assist system administrators in repairing and debugging.",A network protocol used for restoring lost data packets.,A software utility that automatically fixes corrupted files.,A low-power state for electronic devices.,B,The glossary defines 'recovery mode' as 'A system boot state providing limited services and designed to enable the system admin to repair system problems and debug system startup'.
Which factor for choosing a victim process in deadlock recovery refers to how many resources a process will still need to complete its execution?,Process priority.,Computation time.,Resources used.,Resources needed to complete.,Number of processes to terminate.,D,'Resources needed to complete' is explicitly listed as a factor for choosing a victim.
"When considering the factors for choosing a victim process to terminate, 'number of processes to terminate' is mentioned. What is the implied goal when considering this factor?",To terminate as many processes as possible to free up resources.,To ensure that only one process is ever terminated at a time.,To minimize the number of processes that need to be terminated to break the deadlock.,To terminate a fixed number of processes regardless of the deadlock state.,To prioritize terminating processes that are easy to restart.,C,"This factor contributes to the goal of 'minimum cost', implying that terminating fewer processes is generally preferred if it resolves the deadlock."
Which statement accurately defines a deadlock?,A set of processes where each process is waiting for an event caused by another process within the same set.,"A state where a single process is infinitely looping, consuming all CPU resources.",An error where a program crashes due to insufficient memory.,A condition where all processes complete their execution simultaneously.,The rapid execution of multiple processes on a multi-core system.,A,"A deadlock is specifically defined as a situation where a set of processes are all blocked, each waiting for a resource or event held by another process in that same set."
How many necessary conditions must be present for a deadlock to occur?,One,Two,Three,Four,Five,D,The text explicitly states 'Four necessary conditions for deadlock'.
Which of the following is NOT one of the four necessary conditions for deadlock?,Mutual exclusion,Hold and wait,Resource preemption,Circular wait,No preemption,C,"The four necessary conditions are Mutual exclusion, Hold and wait, No preemption, and Circular wait. 'Resource preemption' is the opposite of 'No preemption' and would prevent deadlock, not cause it."
The 'mutual exclusion' condition for deadlock implies that:,Processes must share resources simultaneously.,Only one process at a time can use a resource.,Resources can be accessed by multiple processes concurrently.,Processes can enter a critical section without acquiring a lock.,All resources are always available to all processes.,B,"Mutual exclusion means that at least one resource involved must be non-sharable, allowing only one process to use it at a time."
The 'hold and wait' condition for deadlock describes a situation where a process:,Requests all its resources at the beginning of execution.,Releases all held resources before requesting new ones.,Holds at least one resource and is waiting to acquire additional resources held by other processes.,Waits for a specific event to occur before acquiring any resources.,Immediately releases resources as soon as it finishes using them.,C,Hold and wait means a process is holding onto at least one resource while waiting to acquire additional resources that are currently held by other processes.
The 'no preemption' condition for deadlock means that:,Resources can be forcibly taken away from a process.,"A resource can be released only voluntarily by the process holding it, after that process has completed its task.",Processes must preempt other processes to acquire resources.,All resources are preemptable.,Processes can always take resources from other processes if needed.,B,No preemption implies that resources cannot be forcibly taken away; they must be voluntarily released by the process holding them.
The 'circular wait' condition for deadlock means there exists a:,Linear sequence of processes where each process waits for the next.,"Set of processes P0, P1, ..., Pn such that P0 is waiting for a resource held by P1, P1 is waiting for a resource held by P2, ..., and Pn is waiting for a resource held by P0.",Process that continuously allocates and deallocates the same resource.,Situation where processes are not allowed to wait for resources.,Hierarchy of resource allocation that prevents any cycles.,B,"Circular wait means there's a closed chain of processes where each process in the chain is waiting for a resource held by the next process in the chain, with the last process waiting for a resource held by the first."
"For a deadlock to be possible, which of the following must be true regarding the four necessary conditions?",At least one of the conditions must be present.,Any two of the conditions must be present.,Exactly three of the conditions must be present.,All four conditions must be present simultaneously.,None of the conditions should be present.,D,The text states that 'Deadlock only possible if all four conditions present'.
What tool is typically used to model deadlocks in a system?,Flowcharts,Gantt charts,Resource-allocation graphs,State transition diagrams,Petri nets,C,The text specifies that 'Deadlocks modeled with resource-allocation graphs'.
"In a resource-allocation graph, what visually indicates the presence of a deadlock?",A straight line connecting two processes.,An isolated process node.,A cycle in the graph.,An absence of edges between nodes.,All resources pointing to a single process.,C,"The text states that in resource-allocation graphs, a 'cycle indicates deadlock'."
The primary goal of deadlock prevention strategies is to:,Allow deadlocks to occur and then recover from them.,Detect deadlocks after they have happened.,Ensure that at least one of the four necessary conditions for deadlock cannot hold.,Grant resources liberally to all processes.,Identify unsafe states in resource allocation.,C,"Deadlock prevention aims to 'ensure one of four conditions cannot occur', thereby making deadlocks impossible."
Which of the four necessary conditions for deadlock is most commonly targeted for elimination in practical deadlock prevention?,Mutual exclusion,Hold and wait,No preemption,Circular wait,Resource starvation,D,The text notes that 'Practical prevention: eliminate circular wait'. Eliminating the other conditions can be impractical or lead to poor resource utilization.
Which algorithm is typically employed for deadlock avoidance?,Dijkstra's shortest path algorithm,Round-robin algorithm,Banker's algorithm,FIFO scheduling algorithm,LRU replacement algorithm,C,The text explicitly states that 'Deadlock avoidance: use banker's algorithm'.
What is the core principle behind deadlock avoidance regarding resource granting?,Always grant resources immediately upon request.,Grant resources only if the system remains in a safe state.,Grant resources only to processes with the highest priority.,Never grant resources if any process is currently waiting.,"Grant resources on a first-come, first-served basis without checking safety.",B,"Deadlock avoidance strategy is to 'don't grant resources if leads to unsafe state', implying resources are granted only if it maintains a safe state."
What is the main function of a deadlock detection algorithm?,To prevent deadlocks from ever occurring.,To ensure that resource requests are always granted.,To evaluate the current state of processes and resources on a running system to identify if a deadlocked state exists.,To automatically recover from any system crashes.,To predict future resource needs of processes.,C,Deadlock detection involves an 'algorithm evaluates processes/resources on running system to find deadlocked state'.
One strategy for deadlock recovery involves:,Waiting indefinitely for the deadlock to resolve itself.,Aborting one or more processes involved in the circular wait.,Increasing the system's memory allocation.,Adding more CPUs to the system.,Ignoring the deadlock and hoping it disappears.,B,One recovery strategy is to 'Abort one process in circular wait'.
Another method for deadlock recovery involves:,Requesting the user to manually release resources.,Automatically granting all pending resource requests.,Preempting (taking away) resources that have been assigned to deadlocked processes.,Suspending all processes in the system.,Restarting the entire operating system.,C,Another recovery strategy is to 'Preempt resources assigned to deadlocked process'.
A deadlock is fundamentally characterized by processes that are:,Actively competing for CPU time.,Rapidly completing their tasks.,Stalled and waiting for each other indefinitely.,Cooperating to share resources efficiently.,Failing to start due to missing executable files.,C,"The definition highlights that processes in a deadlock are 'each waiting for event caused by another process in set', implying they are stalled indefinitely."
The key difference between deadlock prevention and deadlock avoidance is that:,"Prevention ensures conditions *cannot* occur, while avoidance *doesn't grant* resources if it leads to an unsafe state.","Prevention uses the Banker's Algorithm, while avoidance eliminates circular wait.","Prevention only applies to single-resource systems, while avoidance applies to multi-resource systems.","Prevention is reactive, while avoidance is proactive.","Prevention is about detecting, while avoidance is about recovering.",A,"Prevention aims to 'ensure one of four conditions cannot occur', making deadlocks impossible by design. Avoidance is a dynamic approach that 'don't grant resources if leads to unsafe state', always trying to keep the system in a safe state."
Which two actions are listed as primary strategies for deadlock recovery?,Implementing the Banker's algorithm and eliminating circular wait.,Modeling with resource-allocation graphs and ensuring mutual exclusion.,Aborting a process in circular wait and preempting resources from deadlocked processes.,Detecting deadlocked states and preventing hold-and-wait conditions.,Allowing preemption and ensuring all four conditions are met.,C,The text lists 'Abort one process in circular wait' and 'Preempt resources assigned to deadlocked process' as recovery methods.
